Fecha,anio,mes,lat,long,DPTO,LOC,NDVI_mensual
2016-05-01,2016,5,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2692
2016-06-01,2016,6,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.33840000000000003
2016-07-01,2016,7,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.25215
2016-08-01,2016,8,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.31105
2016-09-01,2016,9,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.30765
2016-10-01,2016,10,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.41995000000000005
2016-11-01,2016,11,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3204
2016-12-01,2016,12,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2842
2017-01-01,2017,1,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.27455
2017-02-01,2017,2,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.323
2017-03-01,2017,3,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.34335000000000004
2017-04-01,2017,4,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.34904999999999997
2017-05-01,2017,5,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.4077
2017-06-01,2017,6,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.32475
2017-07-01,2017,7,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.35805
2017-08-01,2017,8,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3581
2017-09-01,2017,9,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.32755
2017-10-01,2017,10,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3431
2017-11-01,2017,11,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.36210000000000003
2017-12-01,2017,12,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.35240000000000005
2018-01-01,2018,1,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.29955
2018-02-01,2018,2,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2573
2018-03-01,2018,3,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.248
2018-04-01,2018,4,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.13715
2018-05-01,2018,5,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.35415
2018-06-01,2018,6,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.22925
2018-07-01,2018,7,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.30415000000000003
2018-08-01,2018,8,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.28964999999999996
2018-09-01,2018,9,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.34850000000000003
2018-10-01,2018,10,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3436
2018-11-01,2018,11,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.29045
2018-12-01,2018,12,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.28585000000000005
2019-01-01,2019,1,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.26565
2019-02-01,2019,2,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.27180000000000004
2019-03-01,2019,3,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.32945
2019-04-01,2019,4,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.26395
2019-05-01,2019,5,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.28470000000000006
2019-06-01,2019,6,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3062
2019-07-01,2019,7,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.21715
2019-08-01,2019,8,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2007
2019-09-01,2019,9,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2575
2019-10-01,2019,10,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.24020000000000002
2019-11-01,2019,11,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3063
2019-12-01,2019,12,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.29425
2020-01-01,2020,1,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.30115000000000003
2020-02-01,2020,2,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.36285
2020-03-01,2020,3,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3183
2020-04-01,2020,4,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3299
2020-05-01,2020,5,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2716
2020-06-01,2020,6,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.28375000000000006
2020-07-01,2020,7,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.24270000000000003
2020-08-01,2020,8,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.23795
2020-09-01,2020,9,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.28135
2020-10-01,2020,10,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.37050000000000005
2020-11-01,2020,11,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3597
2020-12-01,2020,12,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.30874999999999997
2021-01-01,2021,1,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3033
2021-02-01,2021,2,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.25935
2021-03-01,2021,3,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.30045
2021-04-01,2021,4,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.37095
2021-05-01,2021,5,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3095
2021-06-01,2021,6,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.32910000000000006
2021-07-01,2021,7,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2918
2021-08-01,2021,8,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.24615
2021-09-01,2021,9,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.39595
2021-10-01,2021,10,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.30970000000000003
2021-11-01,2021,11,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.41800000000000004
2021-12-01,2021,12,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.40700000000000003
2022-01-01,2022,1,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.36965000000000003
2022-02-01,2022,2,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.41815
2022-03-01,2022,3,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3219
2022-04-01,2022,4,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.30510000000000004
2022-05-01,2022,5,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.26680000000000004
2022-06-01,2022,6,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.1975
2022-07-01,2022,7,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.19425
2022-08-01,2022,8,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.23875000000000002
2022-09-01,2022,9,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.32165
2022-10-01,2022,10,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.29600000000000004
2022-11-01,2022,11,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.42485
2022-12-01,2022,12,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.35815
2023-01-01,2023,1,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.32315000000000005
2023-02-01,2023,2,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2754
2023-03-01,2023,3,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3789
2023-04-01,2023,4,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.40675
2023-05-01,2023,5,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3075
2023-06-01,2023,6,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2208
2023-07-01,2023,7,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2459
2023-08-01,2023,8,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.25845
2023-09-01,2023,9,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.29900000000000004
2023-10-01,2023,10,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3539
2023-11-01,2023,11,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.33795000000000003
2023-12-01,2023,12,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.36905
2024-01-01,2024,1,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3289
2024-02-01,2024,2,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.35425
2024-03-01,2024,3,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.37655000000000005
2024-04-01,2024,4,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3432
2024-05-01,2024,5,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3035
2024-06-01,2024,6,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.24455
2024-07-01,2024,7,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2204
2024-08-01,2024,8,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.21540000000000004
2024-09-01,2024,9,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.269
2024-10-01,2024,10,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.35555000000000003
2024-11-01,2024,11,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3851
2024-12-01,2024,12,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3406
2025-01-01,2025,1,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2888
2025-02-01,2025,2,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.29855
2025-03-01,2025,3,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.38430000000000003
2025-04-01,2025,4,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3461
2025-05-01,2025,5,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.37865000000000004
2025-06-01,2025,6,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.29390000000000005
2025-07-01,2025,7,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2213
2025-08-01,2025,8,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.23235
2025-09-01,2025,9,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.36114999999999997
2025-10-01,2025,10,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.35710000000000003
2025-11-01,2025,11,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.3492
2025-12-01,2025,12,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.29090000000000005
2026-01-01,2026,1,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.2873
2026-02-01,2026,2,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.5141
2026-03-01,2026,3,-37.37829925,-64.59280551,UTRACAN,Gral. Acha,0.46885000000000004
2014-01-01,2014,1,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.28905000000000003
2014-02-01,2014,2,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.33720000000000006
2014-03-01,2014,3,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.42295000000000005
2014-04-01,2014,4,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.494
2014-05-01,2014,5,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.59865
2014-06-01,2014,6,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.56545
2014-07-01,2014,7,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.3602
2014-08-01,2014,8,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.61055
2014-09-01,2014,9,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.7075
2014-10-01,2014,10,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.6846
2014-11-01,2014,11,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.6717500000000001
2014-12-01,2014,12,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5023
2015-01-01,2015,1,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.39985000000000004
2015-02-01,2015,2,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.53735
2015-03-01,2015,3,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.63375
2015-04-01,2015,4,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.52815
2015-05-01,2015,5,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5143
2015-06-01,2015,6,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.35005000000000003
2015-07-01,2015,7,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.3378
2015-08-01,2015,8,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.37595
2015-09-01,2015,9,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.42790000000000006
2015-10-01,2015,10,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.498
2015-11-01,2015,11,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5515
2015-12-01,2015,12,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.50145
2016-01-01,2016,1,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.7092
2016-02-01,2016,2,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.65205
2016-03-01,2016,3,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5499
2016-04-01,2016,4,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5263
2016-05-01,2016,5,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.35235
2016-06-01,2016,6,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.37970000000000004
2016-07-01,2016,7,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4042
2016-08-01,2016,8,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.44015000000000004
2016-09-01,2016,9,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4862000000000001
2016-10-01,2016,10,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5042500000000001
2016-11-01,2016,11,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4696
2016-12-01,2016,12,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.41845
2017-01-01,2017,1,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.49640000000000006
2017-02-01,2017,2,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.65285
2017-03-01,2017,3,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5292
2017-04-01,2017,4,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5119500000000001
2017-05-01,2017,5,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5566500000000001
2017-06-01,2017,6,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.45835000000000004
2017-07-01,2017,7,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4496
2017-08-01,2017,8,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.3963
2017-09-01,2017,9,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4555
2017-10-01,2017,10,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.49400000000000005
2017-11-01,2017,11,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.46855
2017-12-01,2017,12,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4183
2018-01-01,2018,1,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.40950000000000003
2018-02-01,2018,2,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.3909
2018-03-01,2018,3,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.3385
2018-04-01,2018,4,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.34225
2018-05-01,2018,5,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4477
2018-06-01,2018,6,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.36415000000000003
2018-07-01,2018,7,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.39855
2018-08-01,2018,8,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.45115000000000005
2018-09-01,2018,9,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.48595
2018-10-01,2018,10,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5559000000000001
2018-11-01,2018,11,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4635
2018-12-01,2018,12,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.36650000000000005
2019-01-01,2019,1,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.3372
2019-02-01,2019,2,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.28695000000000004
2019-03-01,2019,3,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.33975
2019-04-01,2019,4,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4227
2019-05-01,2019,5,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.49640000000000006
2019-06-01,2019,6,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.44755
2019-07-01,2019,7,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.40475000000000005
2019-08-01,2019,8,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.34285
2019-09-01,2019,9,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.32745
2019-10-01,2019,10,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.3513
2019-11-01,2019,11,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.34355
2019-12-01,2019,12,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.32575
2020-01-01,2020,1,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.30595000000000006
2020-02-01,2020,2,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4366
2020-03-01,2020,3,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.39855
2020-04-01,2020,4,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4207
2020-05-01,2020,5,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.37065000000000003
2020-06-01,2020,6,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.3844
2020-07-01,2020,7,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.32530000000000003
2020-08-01,2020,8,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.39215
2020-09-01,2020,9,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.51395
2020-10-01,2020,10,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4941
2020-11-01,2020,11,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5918
2020-12-01,2020,12,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.3795
2021-01-01,2021,1,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5056
2021-02-01,2021,2,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.36185
2021-03-01,2021,3,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4215
2021-04-01,2021,4,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5356000000000001
2021-05-01,2021,5,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4354
2021-06-01,2021,6,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.42185
2021-07-01,2021,7,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.3823
2021-08-01,2021,8,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.35045000000000004
2021-09-01,2021,9,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5915
2021-10-01,2021,10,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.6604
2021-11-01,2021,11,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5621499999999999
2021-12-01,2021,12,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.49985
2022-01-01,2022,1,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4174
2022-02-01,2022,2,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.44410000000000005
2022-03-01,2022,3,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4873
2022-04-01,2022,4,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.456
2022-05-01,2022,5,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.35885
2022-06-01,2022,6,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.2896
2022-07-01,2022,7,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.26970000000000005
2022-08-01,2022,8,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.28655
2022-09-01,2022,9,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.42005000000000003
2022-10-01,2022,10,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5079
2022-11-01,2022,11,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5243500000000001
2022-12-01,2022,12,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.34605
2023-01-01,2023,1,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.35435000000000005
2023-02-01,2023,2,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.327
2023-03-01,2023,3,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4581
2023-04-01,2023,4,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.46725000000000005
2023-05-01,2023,5,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.41355000000000003
2023-06-01,2023,6,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.2932
2023-07-01,2023,7,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.2996
2023-08-01,2023,8,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.32745
2023-09-01,2023,9,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.38125
2023-10-01,2023,10,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.33990000000000004
2023-11-01,2023,11,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.3527
2023-12-01,2023,12,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.39555
2024-01-01,2024,1,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4979
2024-02-01,2024,2,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.56715
2024-03-01,2024,3,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.54695
2024-04-01,2024,4,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5336500000000001
2024-05-01,2024,5,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.43555
2024-06-01,2024,6,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.38134999999999997
2024-07-01,2024,7,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.34445000000000003
2024-08-01,2024,8,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.3315
2024-09-01,2024,9,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4001
2024-10-01,2024,10,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.43675
2024-11-01,2024,11,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5302
2024-12-01,2024,12,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.52075
2025-01-01,2025,1,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.41535
2025-02-01,2025,2,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4655
2025-03-01,2025,3,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5386
2025-04-01,2025,4,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.7065000000000001
2025-05-01,2025,5,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.63505
2025-06-01,2025,6,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.4034
2025-07-01,2025,7,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5019
2025-08-01,2025,8,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5086999999999999
2025-09-01,2025,9,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.59135
2025-10-01,2025,10,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.526
2025-11-01,2025,11,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.5730500000000001
2025-12-01,2025,12,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.45615000000000006
2026-01-01,2026,1,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.39875
2026-02-01,2026,2,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.46375
2026-03-01,2026,3,-37.37496275,-63.77183777,GUATRACHE,Alpachiri,0.46725000000000005
2014-01-01,2014,1,-37.1690101,-63.41467132,ATREUCO,Rolon,0.42045
2014-02-01,2014,2,-37.1690101,-63.41467132,ATREUCO,Rolon,0.50595
2014-03-01,2014,3,-37.1690101,-63.41467132,ATREUCO,Rolon,0.3899
2014-04-01,2014,4,-37.1690101,-63.41467132,ATREUCO,Rolon,0.57345
2014-05-01,2014,5,-37.1690101,-63.41467132,ATREUCO,Rolon,0.6355999999999999
2014-06-01,2014,6,-37.1690101,-63.41467132,ATREUCO,Rolon,0.52305
2014-07-01,2014,7,-37.1690101,-63.41467132,ATREUCO,Rolon,0.4122
2014-08-01,2014,8,-37.1690101,-63.41467132,ATREUCO,Rolon,0.4318
2014-09-01,2014,9,-37.1690101,-63.41467132,ATREUCO,Rolon,0.4434
2014-10-01,2014,10,-37.1690101,-63.41467132,ATREUCO,Rolon,0.4913
2014-11-01,2014,11,-37.1690101,-63.41467132,ATREUCO,Rolon,0.4665
2014-12-01,2014,12,-37.1690101,-63.41467132,ATREUCO,Rolon,0.52325
2015-01-01,2015,1,-37.1690101,-63.41467132,ATREUCO,Rolon,0.57795
2015-02-01,2015,2,-37.1690101,-63.41467132,ATREUCO,Rolon,0.62755
2015-03-01,2015,3,-37.1690101,-63.41467132,ATREUCO,Rolon,0.6154
2015-04-01,2015,4,-37.1690101,-63.41467132,ATREUCO,Rolon,0.62445
2015-05-01,2015,5,-37.1690101,-63.41467132,ATREUCO,Rolon,0.5055000000000001
2015-06-01,2015,6,-37.1690101,-63.41467132,ATREUCO,Rolon,0.44530000000000003
2015-07-01,2015,7,-37.1690101,-63.41467132,ATREUCO,Rolon,0.38495
2015-08-01,2015,8,-37.1690101,-63.41467132,ATREUCO,Rolon,0.46095
2015-09-01,2015,9,-37.1690101,-63.41467132,ATREUCO,Rolon,0.4807
2015-10-01,2015,10,-37.1690101,-63.41467132,ATREUCO,Rolon,0.543
2015-11-01,2015,11,-37.1690101,-63.41467132,ATREUCO,Rolon,0.5988500000000001
2015-12-01,2015,12,-37.1690101,-63.41467132,ATREUCO,Rolon,0.7327000000000001
2016-01-01,2016,1,-37.1690101,-63.41467132,ATREUCO,Rolon,0.78985
2016-02-01,2016,2,-37.1690101,-63.41467132,ATREUCO,Rolon,0.7259500000000001
2016-03-01,2016,3,-37.1690101,-63.41467132,ATREUCO,Rolon,0.6629
2016-04-01,2016,4,-37.1690101,-63.41467132,ATREUCO,Rolon,0.5728
2016-05-01,2016,5,-37.1690101,-63.41467132,ATREUCO,Rolon,0.41380000000000006
2016-06-01,2016,6,-37.1690101,-63.41467132,ATREUCO,Rolon,0.44655
2016-07-01,2016,7,-37.1690101,-63.41467132,ATREUCO,Rolon,0.45720000000000005
