id_provincia,provincia,id_departamento,departamento,id_cultivo,cultivo,ID Campańa,campana,sup_sembrada_ha,sup_cosechada_ha,produccion_tn,rendimiento_kg_ha,DPTO_LOC
18,CORRIENTES,21,CAPITAL,32,Maíz,19,1987/88,30,30,35,1167,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,20,1988/89,10,10,20,2000,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,21,1989/90,15,15,40,2667,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,23,1991/92,15,15,40,2667,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,24,1992/93,20,20,26,1300,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,25,1993/94,20,20,30,1500,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,26,1994/95,50,50,50,1000,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,27,1995/96,30,30,55,1833,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,28,1996/97,20,20,40,2000,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,29,1997/98,20,10,15,1500,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,30,1998/99,20,20,40,2000,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,31,1999/00,30,30,100,3333,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,32,2000/01,51,38,57,1500,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,33,2001/02,67,27,16,593,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,34,2002/03,86,38,38,1000,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,35,2003/04,30,20,19,950,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,37,2005/06,18,14,14,1000,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,39,2007/08,15,13,12,923,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,40,2008/09,22,12,9,750,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,50,2018/19,700,640,4032,6300,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,51,2019/20,700,500,3150,6300,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,52,2020/21,700,700,3850,5500,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,53,2021/22,700,700,3150,4500,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,54,2022/23,700,400,1800,4500,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,57,2023/24,300,300,1200,4000,CAPITAL
18,CORRIENTES,21,CAPITAL,32,Maíz,58,2024/25,150,0,0,0,CAPITAL
42,LA PAMPA,7,ATREUCO,32,Maíz,1,1969/70,20000,13500,13500,1000,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,2,1970/71,19000,2000,1400,700,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,3,1971/72,14000,6000,4200,700,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,4,1972/73,18000,12000,12000,1000,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,5,1973/74,22000,11000,13000,1182,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,6,1974/75,24000,4000,4800,1200,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,7,1975/76,5000,1000,690,690,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,8,1976/77,5000,2000,2000,1000,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,9,1977/78,7000,3000,3600,1200,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,10,1978/79,18000,10000,23000,2300,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,11,1979/80,27000,7000,9100,1300,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,12,1980/81,30500,6100,7930,1300,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,13,1981/82,25750,7725,13905,1800,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,14,1982/83,30000,9000,18000,2000,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,15,1983/84,30000,9000,16200,1800,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,16,1984/85,33000,13060,22200,1700,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,17,1985/86,37000,13500,40500,3000,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,18,1986/87,30000,7400,17200,2324,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,19,1987/88,32000,16200,33390,2061,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,20,1988/89,44500,8500,21000,2471,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,21,1989/90,33000,8250,19800,2400,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,22,1990/91,36000,11000,33000,3000,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,23,1991/92,43000,17000,59500,3500,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,24,1992/93,48000,19000,55100,2900,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,25,1993/94,46000,18200,54600,3000,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,26,1994/95,42000,10500,30100,2867,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,27,1995/96,43000,8000,18400,2300,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,28,1996/97,41000,19000,45600,2400,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,29,1997/98,43000,15200,65400,4303,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,30,1998/99,40000,15500,54300,3503,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,31,1999/00,42000,16000,65600,4100,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,32,2000/01,42500,22500,90230,4010,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,33,2001/02,40000,24000,96000,4000,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,34,2002/03,41000,13000,52130,4010,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,35,2003/04,46000,23000,96600,4200,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,36,2004/05,46000,36000,158400,4400,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,37,2005/06,42300,19300,63690,3300,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,38,2006/07,50000,20000,74000,3700,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,39,2007/08,55000,20000,60000,3000,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,40,2008/09,29000,3000,5880,1960,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,41,2009/10,27000,6500,20150,3100,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,42,2010/11,30000,9000,32600,3622,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,43,2011/12,27300,8300,37350,4500,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,44,2012/13,26000,10000,35000,3500,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,45,2013/14,26000,4000,12000,3000,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,46,2014/15,26000,13000,50700,3900,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,47,2015/16,55000,30400,164160,5400,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,48,2016/17,36500,25000,90000,3600,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,49,2017/18,35100,19200,67200,3500,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,50,2018/19,36150,23490,131544,5600,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,51,2019/20,37900,17600,103840,5900,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,52,2020/21,51300,46170,267786,5800,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,53,2021/22,53600,45100,248050,5500,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,54,2022/23,57000,51300,282150,5500,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,57,2023/24,79500,71540,393470,5500,ATREUCO
42,LA PAMPA,7,ATREUCO,32,Maíz,58,2024/25,50300,38230,248495,6500,ATREUCO
42,LA PAMPA,21,CAPITAL,32,Maíz,1,1969/70,17000,12700,11430,900,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,2,1970/71,18000,1500,900,600,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,3,1971/72,6000,1000,500,500,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,4,1972/73,15000,10000,9000,900,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,5,1973/74,19000,10000,12000,1200,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,6,1974/75,17000,6000,7320,1220,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,7,1975/76,4000,800,640,800,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,8,1976/77,3500,1700,1700,1000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,9,1977/78,5000,2000,3000,1500,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,10,1978/79,16000,8000,16000,2000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,11,1979/80,19000,10000,15000,1500,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,12,1980/81,25300,7590,10626,1400,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,13,1981/82,21450,4290,7293,1700,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,14,1982/83,21000,5250,9450,1800,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,15,1983/84,21000,6300,12600,2000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,16,1984/85,23000,8350,15000,1796,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,17,1985/86,26000,8200,24000,2927,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,18,1986/87,20800,5200,12400,2385,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,19,1987/88,22000,7800,8000,1026,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,20,1988/89,35000,5000,10000,2000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,21,1989/90,26000,3900,7410,1900,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,22,1990/91,30000,9000,26100,2900,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,23,1991/92,36000,14000,42000,3000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,24,1992/93,41300,16000,46400,2900,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,25,1993/94,40000,17600,51900,2949,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,26,1994/95,37000,8000,22200,2775,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,27,1995/96,40000,7000,14000,2000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,28,1996/97,38000,15000,35400,2360,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,29,1997/98,38000,12000,49900,4158,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,30,1998/99,36000,11000,35200,3200,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,31,1999/00,39000,14800,59200,4000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,32,2000/01,38600,23600,94640,4010,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,33,2001/02,30500,23500,94000,4000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,34,2002/03,31000,10000,40000,4000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,35,2003/04,35000,18000,73800,4100,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,36,2004/05,32000,25000,110000,4400,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,37,2005/06,29700,10000,30000,3000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,38,2006/07,35000,15000,57000,3800,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,39,2007/08,38500,18500,57350,3100,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,40,2008/09,24000,6000,13010,2168,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,41,2009/10,22000,8000,25600,3200,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,42,2010/11,26000,11000,45540,4140,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,43,2011/12,22900,9900,45540,4600,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,44,2012/13,20000,5000,17500,3500,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,45,2013/14,20000,3000,9000,3000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,46,2014/15,21000,9000,30600,3400,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,47,2015/16,45000,24100,127730,5300,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,48,2016/17,22500,16000,73600,4600,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,49,2017/18,20600,11280,39480,3500,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,50,2018/19,27700,11416,59363,5200,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,51,2019/20,26100,8500,45900,5400,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,52,2020/21,25500,16240,86072,5300,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,53,2021/22,52100,33200,166000,5000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,54,2022/23,39800,25273,126365,5000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,57,2023/24,45200,28700,143500,5000,CAPITAL
42,LA PAMPA,21,CAPITAL,32,Maíz,58,2024/25,44200,23650,130075,5500,CAPITAL
42,LA PAMPA,28,CATRILO,32,Maíz,1,1969/70,20000,12600,11970,950,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,2,1970/71,21000,3000,2100,700,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,3,1971/72,10000,3000,2100,700,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,4,1972/73,11000,8000,8000,1000,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,5,1973/74,17000,8500,11000,1294,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,6,1974/75,19000,7000,9100,1300,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,7,1975/76,6000,1800,1620,900,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,8,1976/77,6000,2500,2750,1100,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,9,1977/78,7500,3500,6300,1800,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,10,1978/79,12000,7000,17500,2500,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,11,1979/80,15000,8000,12800,1600,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,12,1980/81,19000,6600,9975,1511,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,13,1981/82,16300,4890,8802,1800,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,14,1982/83,17000,5100,10200,2000,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,15,1983/84,17000,5950,12792,2150,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,16,1984/85,18500,9450,17010,1800,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,17,1985/86,23000,8400,26000,3095,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,18,1986/87,20000,8000,21600,2700,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,19,1987/88,25000,11700,28300,2419,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,20,1988/89,27200,4100,10500,2561,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,21,1989/90,20000,4000,10000,2500,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,22,1990/91,33000,10000,30000,3000,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,23,1991/92,37000,15000,42000,2800,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,24,1992/93,43400,18000,55800,3100,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,25,1993/94,38000,14000,43400,3100,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,26,1994/95,38000,7000,21000,3000,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,27,1995/96,48000,9000,25200,2800,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,28,1996/97,40000,18000,52200,2900,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,29,1997/98,40000,15000,68000,4533,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,30,1998/99,40000,12400,43400,3500,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,31,1999/00,43000,16400,68880,4200,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,32,2000/01,41000,24000,98400,4100,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,33,2001/02,35000,25000,100000,4000,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,34,2002/03,35000,13000,52130,4010,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,35,2003/04,43000,23000,115000,5000,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,36,2004/05,45000,38000,216600,5700,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,37,2005/06,40500,20500,75850,3700,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,38,2006/07,50000,20000,78000,3900,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,39,2007/08,55000,40000,152000,3800,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,40,2008/09,30000,18500,41520,2244,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,41,2009/10,30000,4000,16400,4100,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,42,2010/11,32500,12500,51750,4140,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,43,2011/12,30000,14000,67200,4800,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,44,2012/13,30000,15000,67500,4500,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,45,2013/14,30000,4500,13500,3000,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,46,2014/15,29000,4000,18000,4500,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,47,2015/16,51000,30100,174580,5800,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,48,2016/17,30000,19200,97920,5100,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,49,2017/18,42500,30460,152300,5000,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,50,2018/19,38900,33740,199066,5900,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,51,2019/20,47300,33700,205570,6100,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,52,2020/21,47100,41000,246000,6000,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,53,2021/22,71700,62600,406900,6500,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,54,2022/23,52700,45956,252758,5500,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,57,2023/24,64600,56330,309815,5500,CATRILO
42,LA PAMPA,28,CATRILO,32,Maíz,58,2024/25,53700,41990,272935,6500,CATRILO
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,1,1969/70,21000,15400,14630,950,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,2,1970/71,21000,4000,3200,800,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,3,1971/72,13000,4000,2400,600,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,4,1972/73,19500,16000,17600,1100,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,5,1973/74,20000,10000,16000,1600,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,6,1974/75,19000,9000,16200,1800,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,7,1975/76,15000,6000,7200,1200,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,8,1976/77,15000,5000,7000,1400,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,9,1977/78,24000,10000,20000,2000,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,10,1978/79,15500,10000,29000,2900,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,11,1979/80,22000,10000,18000,1800,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,12,1980/81,21400,10250,25645,2502,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,13,1981/82,21500,9675,21953,2269,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,14,1982/83,21000,9450,20790,2200,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,15,1983/84,21000,10500,26250,2500,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,16,1984/85,23400,21730,45600,2098,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,17,1985/86,30000,21200,71000,3349,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,18,1986/87,36000,18000,55800,3100,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,19,1987/88,38500,22400,58400,2607,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,20,1988/89,33000,11000,29200,2655,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,21,1989/90,25400,8540,22200,2600,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,22,1990/91,25000,14000,36400,2600,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,23,1991/92,29000,20000,90000,4500,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,24,1992/93,29600,16300,58700,3601,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,25,1993/94,25000,8800,24600,2795,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,26,1994/95,39800,17500,59500,3400,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,27,1995/96,43800,6600,18500,2803,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,28,1996/97,43800,8760,22800,2603,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,29,1997/98,47600,11900,41700,3504,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,30,1998/99,42800,8600,29200,3395,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,31,1999/00,47100,11800,70800,6000,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,32,2000/01,58500,16600,91630,5520,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,33,2001/02,55800,10800,64800,6000,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,34,2002/03,62500,13400,80400,6000,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,35,2003/04,41700,13400,77720,5800,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,36,2004/05,21500,16500,148500,9000,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,37,2005/06,25300,17800,129940,7300,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,38,2006/07,34900,27200,217600,8000,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,39,2007/08,40500,26700,186900,7000,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,40,2008/09,35000,21800,87200,4000,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,41,2009/10,34600,24500,171500,7000,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,42,2010/11,38300,26800,166430,6210,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,43,2011/12,38300,14300,60060,4200,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,44,2012/13,37000,22900,137400,6000,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,45,2013/14,50300,32000,224000,7000,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,46,2014/15,35000,18000,171000,9500,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,47,2015/16,44400,35620,341952,9600,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,48,2016/17,46300,17300,162620,9400,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,49,2017/18,43300,36590,285402,7800,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,50,2018/19,56000,42730,397389,9300,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,51,2019/20,64000,37780,351918,9315,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,52,2020/21,56600,49100,412440,8400,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,53,2021/22,64700,54600,475102,8702,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,54,2022/23,64700,54700,419549,7670,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,57,2023/24,46800,43200,374112,8660,CHAPALEUFU
42,LA PAMPA,56,CHAPALEUFU,32,Maíz,58,2024/25,75600,52900,380880,7200,CHAPALEUFU
42,LA PAMPA,35,CONHELO,32,Maíz,1,1969/70,40000,25900,25900,1000,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,2,1970/71,45000,13000,11050,850,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,3,1971/72,20000,4000,2400,600,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,4,1972/73,41000,32500,39000,1200,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,5,1973/74,45000,22000,39000,1773,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,6,1974/75,36000,18000,32400,1800,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,7,1975/76,30000,12000,13200,1100,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,8,1976/77,29000,14000,21000,1500,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,9,1977/78,35000,20500,39000,1902,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,10,1978/79,30000,16000,43200,2700,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,11,1979/80,36000,14000,22400,1600,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,12,1980/81,35500,14000,33000,2357,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,13,1981/82,32040,17427,20178,1158,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,14,1982/83,26500,9275,18550,2000,CONHELO
42,LA PAMPA,35,CONHELO,32,Maíz,15,1983/84,26500,14575,33522,2300,CONHELO
